,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil shale,Fossil Peat,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Marine,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
2025-01-08 23:15:00+01:00,424.0,0.0,0.0,3036.0,248.0,20.0,0.0,0.0,0.0,568.0,240.0,1276.0,2032.0,0.0,7116.0,8.0,68.0,32.0,192.0,0.0,18064.0
2025-01-08 23:30:00+01:00,428.0,0.0,0.0,2844.0,248.0,24.0,0.0,0.0,0.0,268.0,384.0,1252.0,1664.0,0.0,7116.0,8.0,68.0,32.0,192.0,0.0,18144.0
2025-01-08 23:45:00+01:00,428.0,0.0,0.0,2752.0,248.0,20.0,0.0,0.0,0.0,116.0,384.0,1204.0,1424.0,0.0,7116.0,8.0,68.0,32.0,192.0,0.0,18040.0
2025-01-09 00:00:00+01:00,388.0,0.0,0.0,2556.0,248.0,20.0,0.0,0.0,0.0,100.0,548.0,1172.0,1288.0,0.0,7120.0,8.0,56.0,32.0,192.0,0.0,17508.0
2025-01-09 00:15:00+01:00,384.0,0.0,0.0,2428.0,248.0,16.0,0.0,0.0,0.0,16.0,1520.0,1200.0,1108.0,0.0,7116.0,8.0,56.0,32.0,188.0,0.0,17820.0
2025-01-09 00:30:00+01:00,416.0,0.0,0.0,2456.0,248.0,12.0,0.0,0.0,0.0,0.0,2456.0,1208.0,1200.0,0.0,7116.0,8.0,56.0,32.0,184.0,0.0,18072.0
2025-01-09 00:45:00+01:00,416.0,0.0,0.0,2456.0,248.0,12.0,0.0,0.0,0.0,0.0,2652.0,1204.0,1068.0,0.0,6744.0,8.0,64.0,32.0,184.0,0.0,18264.0
2025-01-09 01:00:00+01:00,416.0,0.0,0.0,2492.0,248.0,12.0,0.0,0.0,0.0,4.0,2868.0,1212.0,1312.0,0.0,6104.0,8.0,68.0,32.0,184.0,0.0,17892.0
2025-01-09 01:15:00+01:00,408.0,0.0,0.0,2648.0,248.0,8.0,0.0,0.0,0.0,0.0,2732.0,1216.0,1380.0,0.0,6100.0,8.0,68.0,32.0,184.0,0.0,18076.0
2025-01-09 01:30:00+01:00,412.0,0.0,0.0,2388.0,248.0,8.0,0.0,0.0,0.0,0.0,2780.0,1196.0,1244.0,0.0,6100.0,8.0,68.0,32.0,184.0,0.0,18188.0
2025-01-09 01:45:00+01:00,412.0,0.0,0.0,2352.0,248.0,8.0,0.0,0.0,0.0,0.0,2956.0,1192.0,1116.0,0.0,6100.0,8.0,68.0,32.0,184.0,0.0,18088.0
2025-01-09 02:00:00+01:00,412.0,0.0,0.0,2328.0,248.0,8.0,0.0,0.0,0.0,0.0,3104.0,1192.0,1068.0,0.0,6100.0,8.0,68.0,32.0,184.0,0.0,17976.0
2025-01-09 02:15:00+01:00,412.0,0.0,0.0,2452.0,248.0,8.0,0.0,0.0,0.0,0.0,3104.0,1212.0,1424.0,0.0,6100.0,8.0,68.0,32.0,184.0,0.0,18148.0
2025-01-09 02:30:00+01:00,416.0,0.0,0.0,2376.0,248.0,8.0,0.0,0.0,0.0,0.0,3136.0,1184.0,1304.0,0.0,6100.0,8.0,68.0,32.0,180.0,0.0,18400.0
2025-01-09 02:45:00+01:00,412.0,0.0,0.0,2304.0,248.0,8.0,0.0,0.0,0.0,0.0,3156.0,1188.0,1212.0,0.0,6100.0,8.0,68.0,32.0,180.0,0.0,18352.0
2025-01-09 03:00:00+01:00,412.0,0.0,0.0,2292.0,248.0,8.0,0.0,0.0,0.0,0.0,3164.0,1156.0,1084.0,0.0,6100.0,8.0,64.0,32.0,180.0,0.0,18428.0
2025-01-09 03:15:00+01:00,412.0,0.0,0.0,2364.0,248.0,8.0,0.0,0.0,0.0,0.0,3248.0,1156.0,1116.0,0.0,6100.0,8.0,64.0,32.0,176.0,0.0,18340.0
2025-01-09 03:30:00+01:00,416.0,0.0,0.0,2348.0,248.0,8.0,0.0,0.0,0.0,0.0,3408.0,1180.0,1140.0,0.0,6100.0,8.0,64.0,32.0,176.0,0.0,18424.0
2025-01-09 03:45:00+01:00,420.0,0.0,0.0,2316.0,248.0,8.0,0.0,0.0,0.0,20.0,3420.0,1192.0,1168.0,0.0,6100.0,8.0,64.0,36.0,176.0,0.0,18476.0
2025-01-09 04:00:00+01:00,416.0,0.0,0.0,2320.0,248.0,8.0,0.0,0.0,0.0,44.0,3344.0,1168.0,1088.0,0.0,6104.0,8.0,64.0,36.0,176.0,0.0,18436.0
2025-01-09 04:15:00+01:00,396.0,0.0,0.0,2260.0,248.0,8.0,0.0,0.0,0.0,4.0,3348.0,1136.0,992.0,0.0,6104.0,8.0,64.0,36.0,172.0,0.0,18324.0
2025-01-09 04:30:00+01:00,392.0,0.0,0.0,2240.0,248.0,8.0,0.0,0.0,0.0,0.0,3424.0,1136.0,936.0,0.0,6104.0,8.0,64.0,36.0,172.0,0.0,18448.0
2025-01-09 04:45:00+01:00,392.0,0.0,0.0,2248.0,248.0,8.0,0.0,0.0,0.0,0.0,3584.0,1136.0,1028.0,0.0,6104.0,8.0,64.0,36.0,176.0,0.0,18552.0
2025-01-09 05:00:00+01:00,396.0,0.0,0.0,2252.0,248.0,8.0,0.0,0.0,0.0,0.0,3588.0,1140.0,1048.0,0.0,6104.0,8.0,64.0,36.0,172.0,0.0,18400.0
2025-01-09 05:15:00+01:00,412.0,0.0,0.0,2292.0,248.0,8.0,0.0,0.0,0.0,0.0,3500.0,1156.0,1080.0,0.0,6104.0,8.0,64.0,36.0,172.0,0.0,18336.0
2025-01-09 05:30:00+01:00,416.0,0.0,0.0,2300.0,248.0,8.0,0.0,0.0,0.0,0.0,3472.0,1164.0,1100.0,0.0,6104.0,8.0,64.0,36.0,168.0,0.0,18464.0
2025-01-09 05:45:00+01:00,416.0,0.0,0.0,2320.0,248.0,8.0,0.0,0.0,0.0,0.0,3360.0,1172.0,1180.0,0.0,6100.0,8.0,64.0,36.0,168.0,0.0,18424.0
2025-01-09 06:00:00+01:00,416.0,0.0,0.0,2384.0,248.0,8.0,0.0,0.0,0.0,16.0,3292.0,1136.0,1152.0,0.0,6100.0,8.0,64.0,36.0,172.0,0.0,18364.0
2025-01-09 06:15:00+01:00,420.0,0.0,0.0,2520.0,248.0,8.0,0.0,0.0,0.0,28.0,3192.0,1196.0,1396.0,0.0,6100.0,8.0,60.0,36.0,172.0,0.0,18412.0
2025-01-09 06:30:00+01:00,424.0,0.0,0.0,2664.0,248.0,8.0,0.0,0.0,0.0,64.0,2868.0,1200.0,1616.0,0.0,6100.0,8.0,64.0,36.0,172.0,0.0,18380.0
2025-01-09 06:45:00+01:00,420.0,0.0,0.0,2932.0,248.0,8.0,0.0,0.0,0.0,96.0,2480.0,1208.0,1972.0,0.0,6100.0,8.0,64.0,36.0,172.0,0.0,18232.0
2025-01-09 07:00:00+01:00,420.0,0.0,0.0,3108.0,248.0,8.0,0.0,0.0,0.0,192.0,1936.0,1184.0,2364.0,0.0,6100.0,8.0,60.0,40.0,168.0,0.0,18072.0
2025-01-09 07:15:00+01:00,408.0,0.0,0.0,3228.0,248.0,8.0,0.0,0.0,0.0,716.0,368.0,1208.0,2064.0,0.0,6100.0,8.0,60.0,40.0,176.0,0.0,18216.0
2025-01-09 07:30:00+01:00,416.0,0.0,0.0,3524.0,248.0,8.0,0.0,0.0,0.0,888.0,48.0,1232.0,2424.0,0.0,6100.0,8.0,60.0,44.0,180.0,0.0,18304.0
2025-01-09 07:45:00+01:00,420.0,0.0,0.0,3776.0,252.0,8.0,0.0,0.0,0.0,1372.0,0.0,1240.0,2528.0,0.0,6100.0,8.0,60.0,44.0,196.0,0.0,18224.0
2025-01-09 08:00:00+01:00,420.0,0.0,0.0,4120.0,276.0,12.0,0.0,0.0,0.0,1492.0,0.0,1256.0,2808.0,0.0,6100.0,8.0,64.0,48.0,200.0,0.0,17924.0
2025-01-09 08:15:00+01:00,420.0,0.0,0.0,4104.0,296.0,16.0,0.0,0.0,0.0,1236.0,0.0,1272.0,2836.0,0.0,6100.0,8.0,64.0,52.0,200.0,0.0,17680.0
2025-01-09 08:30:00+01:00,420.0,0.0,0.0,4292.0,304.0,16.0,0.0,0.0,0.0,1292.0,0.0,1280.0,2852.0,0.0,6100.0,8.0,60.0,56.0,200.0,0.0,17536.0
2025-01-09 08:45:00+01:00,416.0,0.0,0.0,4228.0,304.0,20.0,0.0,0.0,0.0,1288.0,0.0,1292.0,2844.0,0.0,6100.0,8.0,60.0,172.0,196.0,0.0,17168.0
2025-01-09 09:00:00+01:00,416.0,0.0,0.0,4244.0,308.0,24.0,0.0,0.0,0.0,1296.0,16.0,1328.0,2908.0,0.0,6100.0,8.0,64.0,428.0,200.0,0.0,16968.0
2025-01-09 09:15:00+01:00,412.0,0.0,0.0,4412.0,336.0,24.0,0.0,0.0,0.0,1356.0,28.0,1332.0,3052.0,0.0,6100.0,8.0,64.0,984.0,200.0,0.0,16576.0
2025-01-09 09:30:00+01:00,412.0,0.0,0.0,4372.0,360.0,24.0,0.0,0.0,0.0,1156.0,56.0,1328.0,3080.0,0.0,6100.0,8.0,64.0,1788.0,200.0,0.0,16176.0
2025-01-09 09:45:00+01:00,412.0,0.0,0.0,4032.0,360.0,24.0,0.0,0.0,0.0,1028.0,60.0,1316.0,2788.0,0.0,6104.0,8.0,68.0,2724.0,200.0,0.0,16148.0
2025-01-09 10:00:00+01:00,412.0,0.0,0.0,3892.0,360.0,24.0,0.0,0.0,0.0,1036.0,60.0,1312.0,2564.0,0.0,6104.0,8.0,68.0,3804.0,200.0,0.0,16216.0
2025-01-09 10:15:00+01:00,416.0,0.0,0.0,3464.0,388.0,24.0,0.0,0.0,0.0,1104.0,60.0,1308.0,2844.0,0.0,6104.0,8.0,68.0,5140.0,196.0,0.0,16128.0
2025-01-09 10:30:00+01:00,408.0,0.0,0.0,3092.0,408.0,24.0,0.0,0.0,0.0,1012.0,48.0,1292.0,2708.0,0.0,6100.0,8.0,72.0,6152.0,192.0,0.0,15964.0
2025-01-09 10:45:00+01:00,408.0,0.0,0.0,3004.0,412.0,24.0,0.0,0.0,0.0,724.0,28.0,1248.0,2224.0,0.0,6100.0,8.0,72.0,6968.0,188.0,0.0,15948.0
2025-01-09 11:00:00+01:00,408.0,0.0,0.0,2884.0,412.0,24.0,0.0,0.0,0.0,520.0,28.0,1236.0,1948.0,0.0,6100.0,8.0,72.0,7488.0,188.0,0.0,16028.0
2025-01-09 11:15:00+01:00,400.0,0.0,0.0,2896.0,440.0,24.0,0.0,0.0,0.0,792.0,28.0,1264.0,2400.0,0.0,6100.0,8.0,72.0,8212.0,188.0,0.0,15864.0
2025-01-09 11:30:00+01:00,408.0,0.0,0.0,2896.0,460.0,24.0,0.0,0.0,0.0,768.0,28.0,1268.0,2356.0,0.0,6104.0,8.0,72.0,8312.0,192.0,0.0,15908.0
2025-01-09 11:45:00+01:00,400.0,0.0,0.0,2872.0,460.0,24.0,0.0,0.0,0.0,704.0,28.0,1208.0,1984.0,0.0,6104.0,8.0,68.0,8488.0,192.0,0.0,16016.0
2025-01-09 12:00:00+01:00,400.0,0.0,0.0,2856.0,460.0,24.0,0.0,0.0,0.0,492.0,156.0,1220.0,1744.0,0.0,6100.0,8.0,68.0,9076.0,192.0,0.0,16020.0
2025-01-09 12:15:00+01:00,392.0,0.0,0.0,2824.0,460.0,24.0,0.0,0.0,0.0,304.0,516.0,1244.0,1540.0,0.0,6100.0,8.0,68.0,9476.0,192.0,0.0,14988.0
2025-01-09 12:30:00+01:00,400.0,0.0,0.0,2852.0,456.0,24.0,0.0,0.0,0.0,200.0,820.0,1244.0,1452.0,0.0,6100.0,8.0,68.0,9956.0,192.0,0.0,14880.0
2025-01-09 12:45:00+01:00,400.0,0.0,0.0,2812.0,456.0,24.0,0.0,0.0,0.0,184.0,824.0,1248.0,1296.0,0.0,6100.0,8.0,72.0,10288.0,196.0,0.0,14928.0
2025-01-09 13:00:00+01:00,404.0,0.0,0.0,2836.0,456.0,24.0,0.0,0.0,0.0,192.0,916.0,1260.0,1332.0,0.0,6100.0,8.0,72.0,10588.0,192.0,0.0,14616.0
2025-01-09 13:15:00+01:00,400.0,0.0,0.0,2960.0,456.0,24.0,0.0,0.0,0.0,224.0,920.0,1280.0,1544.0,0.0,6100.0,8.0,72.0,10836.0,184.0,0.0,13916.0
2025-01-09 13:30:00+01:00,396.0,0.0,0.0,2960.0,456.0,24.0,0.0,0.0,0.0,224.0,888.0,1280.0,1496.0,0.0,6100.0,8.0,68.0,10988.0,184.0,0.0,13972.0
2025-01-09 13:45:00+01:00,400.0,0.0,0.0,2916.0,348.0,24.0,0.0,0.0,0.0,208.0,884.0,1276.0,1516.0,0.0,6100.0,8.0,72.0,11172.0,184.0,0.0,13832.0
2025-01-09 14:00:00+01:00,400.0,0.0,0.0,2872.0,456.0,24.0,0.0,0.0,0.0,204.0,820.0,1276.0,1516.0,0.0,6100.0,8.0,76.0,10996.0,184.0,0.0,13896.0
2025-01-09 14:15:00+01:00,400.0,0.0,0.0,2788.0,456.0,24.0,0.0,0.0,0.0,228.0,660.0,1268.0,1596.0,0.0,6100.0,8.0,72.0,10996.0,180.0,0.0,13924.0
2025-01-09 14:30:00+01:00,400.0,0.0,0.0,2848.0,456.0,24.0,0.0,0.0,0.0,228.0,616.0,1268.0,1584.0,0.0,6100.0,8.0,72.0,11152.0,176.0,0.0,13804.0
2025-01-09 14:45:00+01:00,396.0,0.0,0.0,2864.0,456.0,24.0,0.0,0.0,0.0,236.0,660.0,1276.0,1688.0,0.0,6100.0,8.0,68.0,11052.0,180.0,0.0,13828.0
2025-01-09 15:00:00+01:00,392.0,0.0,0.0,2856.0,456.0,24.0,0.0,0.0,0.0,228.0,664.0,1264.0,1732.0,0.0,6104.0,8.0,68.0,10984.0,184.0,0.0,13600.0
2025-01-09 15:15:00+01:00,380.0,0.0,0.0,2892.0,456.0,24.0,0.0,0.0,0.0,212.0,688.0,1192.0,1596.0,0.0,6100.0,8.0,68.0,10768.0,188.0,0.0,14080.0
2025-01-09 15:30:00+01:00,384.0,0.0,0.0,3020.0,456.0,24.0,0.0,0.0,0.0,248.0,548.0,1256.0,1668.0,0.0,6104.0,8.0,68.0,10712.0,188.0,0.0,13344.0
2025-01-09 15:45:00+01:00,396.0,0.0,0.0,3152.0,456.0,24.0,0.0,0.0,0.0,268.0,520.0,1244.0,1648.0,0.0,6104.0,8.0,68.0,10256.0,188.0,0.0,13344.0
2025-01-09 16:00:00+01:00,384.0,0.0,0.0,3508.0,456.0,24.0,0.0,0.0,0.0,276.0,520.0,1192.0,1632.0,0.0,6104.0,8.0,68.0,9844.0,188.0,0.0,13716.0
2025-01-09 16:15:00+01:00,356.0,0.0,0.0,3840.0,428.0,24.0,0.0,0.0,0.0,280.0,564.0,1228.0,2192.0,0.0,6104.0,8.0,72.0,9336.0,184.0,0.0,12616.0
2025-01-09 16:30:00+01:00,388.0,0.0,0.0,4140.0,396.0,24.0,0.0,0.0,0.0,412.0,568.0,1320.0,2564.0,0.0,6104.0,8.0,68.0,8544.0,180.0,0.0,11880.0
2025-01-09 16:45:00+01:00,392.0,0.0,0.0,4632.0,396.0,24.0,0.0,0.0,0.0,420.0,568.0,1304.0,2620.0,0.0,6104.0,8.0,68.0,7324.0,180.0,0.0,12856.0
2025-01-09 17:00:00+01:00,396.0,0.0,0.0,5024.0,396.0,24.0,0.0,0.0,0.0,520.0,432.0,1316.0,2640.0,0.0,6104.0,12.0,72.0,6044.0,180.0,0.0,13324.0
2025-01-09 17:15:00+01:00,404.0,0.0,0.0,5424.0,404.0,24.0,0.0,0.0,0.0,1196.0,120.0,1324.0,2876.0,0.0,6104.0,12.0,72.0,4428.0,176.0,0.0,11372.0
2025-01-09 17:30:00+01:00,416.0,0.0,0.0,5712.0,404.0,24.0,0.0,0.0,0.0,1680.0,68.0,1344.0,3256.0,0.0,6104.0,12.0,72.0,3112.0,176.0,0.0,11388.0
2025-01-09 17:45:00+01:00,424.0,0.0,0.0,6224.0,404.0,24.0,0.0,0.0,0.0,1664.0,24.0,1352.0,3568.0,0.0,6104.0,12.0,72.0,1896.0,180.0,0.0,11920.0
2025-01-09 18:00:00+01:00,416.0,0.0,0.0,6592.0,404.0,24.0,0.0,0.0,0.0,2188.0,0.0,1352.0,3940.0,0.0,6100.0,12.0,72.0,1024.0,180.0,0.0,11988.0
2025-01-09 18:15:00+01:00,420.0,0.0,0.0,6180.0,404.0,24.0,0.0,0.0,0.0,2392.0,0.0,1384.0,4316.0,0.0,6100.0,12.0,72.0,404.0,188.0,0.0,11264.0
2025-01-09 18:30:00+01:00,420.0,0.0,0.0,6160.0,404.0,24.0,0.0,0.0,0.0,2608.0,0.0,1408.0,4784.0,0.0,6100.0,12.0,72.0,108.0,188.0,0.0,11108.0
2025-01-09 18:45:00+01:00,420.0,0.0,0.0,6772.0,404.0,24.0,0.0,0.0,0.0,2544.0,0.0,1412.0,4960.0,0.0,6100.0,8.0,72.0,52.0,192.0,0.0,11168.0
2025-01-09 19:00:00+01:00,420.0,0.0,0.0,7016.0,404.0,24.0,0.0,0.0,0.0,2512.0,0.0,1416.0,5084.0,0.0,6100.0,12.0,72.0,44.0,192.0,0.0,11216.0
2025-01-09 19:15:00+01:00,420.0,0.0,0.0,7116.0,400.0,24.0,0.0,0.0,0.0,2144.0,0.0,1412.0,4868.0,0.0,6100.0,12.0,72.0,40.0,192.0,0.0,11352.0
2025-01-09 19:30:00+01:00,420.0,0.0,0.0,7472.0,404.0,24.0,0.0,0.0,0.0,2380.0,0.0,1356.0,4540.0,0.0,6100.0,8.0,72.0,40.0,196.0,0.0,11236.0
2025-01-09 19:45:00+01:00,424.0,0.0,0.0,7424.0,404.0,24.0,0.0,0.0,0.0,2452.0,0.0,1416.0,4404.0,0.0,6100.0,12.0,72.0,40.0,192.0,0.0,11332.0
2025-01-09 20:00:00+01:00,424.0,0.0,0.0,7604.0,404.0,24.0,0.0,0.0,0.0,2432.0,0.0,1408.0,4408.0,0.0,6100.0,12.0,72.0,40.0,192.0,0.0,11444.0
2025-01-09 20:15:00+01:00,428.0,0.0,0.0,7196.0,380.0,24.0,0.0,0.0,0.0,2536.0,0.0,1380.0,4356.0,0.0,6096.0,12.0,72.0,40.0,192.0,0.0,11132.0
2025-01-09 20:30:00+01:00,420.0,0.0,0.0,7116.0,344.0,24.0,0.0,0.0,0.0,2500.0,0.0,1380.0,4588.0,0.0,6100.0,12.0,72.0,40.0,192.0,0.0,11100.0
2025-01-09 20:45:00+01:00,420.0,0.0,0.0,7412.0,348.0,24.0,0.0,0.0,0.0,2284.0,48.0,1344.0,4584.0,0.0,6100.0,12.0,72.0,40.0,192.0,0.0,11248.0
2025-01-09 21:00:00+01:00,420.0,0.0,0.0,7412.0,348.0,24.0,0.0,0.0,0.0,2288.0,100.0,1352.0,4532.0,0.0,6100.0,12.0,72.0,40.0,200.0,0.0,11332.0
2025-01-09 21:15:00+01:00,416.0,0.0,0.0,7624.0,320.0,24.0,0.0,0.0,0.0,2140.0,100.0,1348.0,4404.0,0.0,6100.0,12.0,72.0,40.0,200.0,0.0,11404.0
2025-01-09 21:30:00+01:00,424.0,0.0,0.0,7460.0,276.0,24.0,0.0,0.0,0.0,2076.0,104.0,1336.0,4320.0,0.0,6100.0,12.0,68.0,40.0,200.0,0.0,11440.0
2025-01-09 21:45:00+01:00,424.0,0.0,0.0,6968.0,272.0,24.0,0.0,0.0,0.0,1968.0,104.0,1340.0,3932.0,0.0,6100.0,12.0,68.0,40.0,196.0,0.0,11392.0
2025-01-09 22:00:00+01:00,420.0,0.0,0.0,6708.0,272.0,24.0,0.0,0.0,0.0,1716.0,104.0,1316.0,3656.0,0.0,6104.0,8.0,72.0,32.0,192.0,0.0,11384.0
2025-01-09 22:15:00+01:00,420.0,0.0,0.0,6608.0,260.0,24.0,0.0,0.0,0.0,1776.0,104.0,1296.0,3432.0,0.0,6104.0,8.0,72.0,28.0,196.0,0.0,11816.0
2025-01-09 22:30:00+01:00,424.0,0.0,0.0,6036.0,248.0,24.0,0.0,0.0,0.0,1936.0,104.0,1296.0,3132.0,0.0,6104.0,8.0,72.0,12.0,192.0,0.0,11932.0
2025-01-09 22:45:00+01:00,420.0,0.0,0.0,5720.0,248.0,24.0,0.0,0.0,0.0,1536.0,104.0,1268.0,2904.0,0.0,6104.0,8.0,68.0,12.0,196.0,0.0,11884.0
2025-01-09 23:00:00+01:00,420.0,0.0,0.0,5352.0,248.0,24.0,0.0,0.0,0.0,1460.0,104.0,1224.0,2620.0,0.0,6104.0,8.0,68.0,8.0,196.0,0.0,11796.0
2025-01-09 23:15:00+01:00,416.0,0.0,0.0,5332.0,248.0,24.0,0.0,0.0,0.0,1096.0,12.0,1212.0,2256.0,0.0,6120.0,8.0,72.0,8.0,196.0,0.0,12056.0
2025-01-09 23:30:00+01:00,420.0,0.0,0.0,4784.0,248.0,24.0,0.0,0.0,0.0,480.0,0.0,1228.0,2056.0,0.0,6144.0,8.0,72.0,8.0,196.0,0.0,12244.0
2025-01-09 23:45:00+01:00,420.0,0.0,0.0,4240.0,248.0,24.0,0.0,0.0,0.0,384.0,236.0,1300.0,2020.0,0.0,6152.0,8.0,72.0,8.0,196.0,0.0,12452.0
2025-01-10 00:00:00+01:00,416.0,0.0,0.0,3900.0,252.0,24.0,0.0,0.0,0.0,188.0,476.0,1284.0,2064.0,0.0,6160.0,8.0,68.0,8.0,196.0,0.0,12644.0
2025-01-10 00:15:00+01:00,424.0,0.0,0.0,3996.0,248.0,20.0,0.0,0.0,0.0,224.0,720.0,1284.0,2112.0,0.0,6164.0,8.0,64.0,8.0,196.0,0.0,12784.0
2025-01-10 00:30:00+01:00,420.0,0.0,0.0,3948.0,248.0,20.0,0.0,0.0,0.0,200.0,652.0,1264.0,1700.0,0.0,6172.0,8.0,64.0,8.0,196.0,0.0,12792.0
2025-01-10 00:45:00+01:00,420.0,0.0,0.0,3796.0,248.0,16.0,0.0,0.0,0.0,192.0,896.0,1260.0,1644.0,0.0,6176.0,8.0,64.0,8.0,192.0,0.0,12764.0
2025-01-10 01:00:00+01:00,420.0,0.0,0.0,3632.0,248.0,16.0,0.0,0.0,0.0,148.0,1484.0,1252.0,1968.0,0.0,6184.0,8.0,64.0,8.0,192.0,0.0,12760.0
2025-01-10 01:15:00+01:00,424.0,0.0,0.0,3896.0,252.0,16.0,0.0,0.0,0.0,68.0,1176.0,1260.0,2028.0,0.0,6192.0,8.0,64.0,8.0,192.0,0.0,12732.0
2025-01-10 01:30:00+01:00,424.0,0.0,0.0,3680.0,248.0,16.0,0.0,0.0,0.0,52.0,1348.0,1240.0,1880.0,0.0,6200.0,8.0,60.0,8.0,188.0,0.0,12624.0
2025-01-10 01:45:00+01:00,428.0,0.0,0.0,3660.0,248.0,16.0,0.0,0.0,0.0,56.0,1392.0,1236.0,1788.0,0.0,6204.0,8.0,60.0,8.0,184.0,0.0,12548.0
2025-01-10 02:00:00+01:00,428.0,0.0,0.0,3620.0,248.0,16.0,0.0,0.0,0.0,48.0,1408.0,1228.0,1676.0,0.0,6196.0,4.0,60.0,8.0,188.0,0.0,12560.0
2025-01-10 02:15:00+01:00,428.0,0.0,0.0,3580.0,248.0,16.0,0.0,0.0,0.0,8.0,1360.0,1224.0,1740.0,0.0,6196.0,4.0,64.0,8.0,184.0,0.0,12468.0
2025-01-10 02:30:00+01:00,420.0,0.0,0.0,3484.0,248.0,16.0,0.0,0.0,0.0,0.0,1556.0,1208.0,1624.0,0.0,6196.0,4.0,64.0,8.0,180.0,0.0,12140.0
2025-01-10 02:45:00+01:00,428.0,0.0,0.0,3444.0,248.0,16.0,0.0,0.0,0.0,0.0,1620.0,1208.0,1768.0,0.0,6180.0,4.0,60.0,8.0,176.0,0.0,11988.0
2025-01-10 03:00:00+01:00,428.0,0.0,0.0,3440.0,248.0,16.0,0.0,0.0,0.0,0.0,1620.0,1208.0,1760.0,0.0,6180.0,8.0,64.0,8.0,172.0,0.0,11860.0
2025-01-10 03:15:00+01:00,428.0,0.0,0.0,3420.0,248.0,16.0,0.0,0.0,0.0,0.0,1928.0,1196.0,1872.0,0.0,6188.0,8.0,64.0,8.0,168.0,0.0,11888.0
2025-01-10 03:30:00+01:00,388.0,0.0,0.0,3412.0,248.0,16.0,0.0,0.0,0.0,0.0,2252.0,1212.0,1860.0,0.0,6196.0,8.0,64.0,8.0,172.0,0.0,12044.0
2025-01-10 03:45:00+01:00,384.0,0.0,0.0,3388.0,248.0,16.0,0.0,0.0,0.0,0.0,2252.0,1216.0,1748.0,0.0,6200.0,8.0,64.0,8.0,172.0,0.0,12136.0
2025-01-10 04:00:00+01:00,384.0,0.0,0.0,3448.0,248.0,16.0,0.0,0.0,0.0,0.0,2252.0,1212.0,1780.0,0.0,6208.0,8.0,64.0,8.0,172.0,0.0,12148.0
2025-01-10 04:15:00+01:00,384.0,0.0,0.0,3524.0,248.0,16.0,0.0,0.0,0.0,0.0,2076.0,1208.0,1676.0,0.0,6216.0,8.0,64.0,8.0,176.0,0.0,12128.0
2025-01-10 04:30:00+01:00,412.0,0.0,0.0,3492.0,248.0,16.0,0.0,0.0,0.0,0.0,2076.0,1196.0,1576.0,0.0,6224.0,8.0,60.0,8.0,176.0,0.0,12128.0
2025-01-10 04:45:00+01:00,424.0,0.0,0.0,3496.0,248.0,16.0,0.0,0.0,0.0,0.0,2104.0,1196.0,1652.0,0.0,6228.0,8.0,60.0,8.0,176.0,0.0,12048.0
2025-01-10 05:00:00+01:00,416.0,0.0,0.0,3512.0,248.0,16.0,0.0,0.0,0.0,0.0,2116.0,1200.0,1696.0,0.0,6236.0,8.0,64.0,8.0,176.0,0.0,12036.0
2025-01-10 05:15:00+01:00,424.0,0.0,0.0,3584.0,248.0,16.0,0.0,0.0,0.0,4.0,1068.0,1192.0,1688.0,0.0,6244.0,8.0,64.0,8.0,188.0,0.0,12012.0
2025-01-10 05:30:00+01:00,416.0,0.0,0.0,3536.0,248.0,20.0,0.0,0.0,0.0,0.0,412.0,1192.0,1636.0,0.0,6252.0,8.0,68.0,8.0,192.0,0.0,12024.0
2025-01-10 05:45:00+01:00,420.0,0.0,0.0,3560.0,248.0,20.0,0.0,0.0,0.0,0.0,380.0,1196.0,1704.0,0.0,6260.0,8.0,68.0,8.0,200.0,0.0,12044.0
2025-01-10 06:00:00+01:00,428.0,0.0,0.0,3604.0,248.0,20.0,0.0,0.0,0.0,0.0,116.0,1188.0,1796.0,0.0,6268.0,8.0,68.0,8.0,200.0,0.0,11944.0
2025-01-10 06:15:00+01:00,400.0,0.0,0.0,4008.0,248.0,16.0,0.0,0.0,0.0,188.0,112.0,1160.0,1916.0,0.0,6276.0,8.0,64.0,8.0,196.0,0.0,11892.0
2025-01-10 06:30:00+01:00,420.0,0.0,0.0,4580.0,248.0,16.0,0.0,0.0,0.0,304.0,112.0,1212.0,2036.0,0.0,6284.0,8.0,64.0,8.0,200.0,0.0,11996.0
2025-01-10 06:45:00+01:00,420.0,0.0,0.0,5040.0,248.0,16.0,0.0,0.0,0.0,328.0,112.0,1208.0,2120.0,0.0,6292.0,8.0,64.0,8.0,200.0,0.0,11708.0
